2.082382652291697944e+00
1.383405825950354995e+00
2.292220408691678646e+00
3.505918749081506469e+00
-6.430357814561674656e-01
2.118491801445803180e+00
2.266688718199230124e+00
-1.022311450856792536e+00
3.001542115878715666e+00
-5.594913304388556829e-01
