2.530124617549136090e+00
7.799790418098340172e-01
4.341173016270566620e+00
1.566234369139374527e+00
1.264647027290046566e+01
4.998325506950927810e+00
6.068145893021437587e+00
2.539178020423249471e-03
1.238837848244364181e+01
-3.560393517633153593e-01
