5.780354358603521980e+00
2.187000000000000142e-03
2.837900000000494042e-04
6.564100000000000663e-03
3.680800000001655924e-03
2.939800000000000009e-04
8.020399999999999752e-02
2.387900000000000023e-01
5.000000000000000104e-03
4.448164111326663317e+01
