Time,BG,CGM,CHO,insulin,LBGI,HBGI,Risk
2023-04-19 18:16:21.722412,174.58867659969434,171.32120547004786,0.0,0.021125,0.0,6.754201219348803,6.754201219348803
2023-04-19 18:19:21.722412,173.3139680143769,170.31745430035096,0.0,0.021125,0.0,6.529955567125587,6.529955567125587
2023-04-19 18:22:21.722412,171.98764703602944,169.22488978337387,0.0,0.021125,0.0,6.298965186297386,6.298965186297386
2023-04-19 18:25:21.722412,170.61900180231152,168.17840678898693,0.0,0.021125,0.0,6.063170965974835,6.063170965974835
2023-04-19 18:28:21.722412,169.21637137255348,167.2949842323121,0.0,0.021125,0.0,5.824306715450561,5.824306715450561
2023-04-19 18:31:21.722412,167.78725585634353,166.58916522740276,0.0,0.021125,0.0,5.583919206390493,5.583919206390493
2023-04-19 18:34:21.722412,166.33841542431875,165.92237950259272,0.0,0.021125,0.0,5.3433864778100855,5.3433864778100855
2023-04-19 18:37:21.722412,164.8759589708424,165.12152281649148,0.0,0.021125,0.0,5.103934401634984,5.103934401634984
2023-04-19 18:40:21.722412,163.40542341753672,164.01289286768704,0.0,0.021125,0.0,4.866651588887024,4.866651588887024
2023-04-19 18:43:21.722412,161.93184474462188,162.44284151891034,0.0,0.021125,0.0,4.632502762972404,4.632502762972404
2023-04-19 18:46:21.722412,160.45982186202352,160.38073339443307,0.0,0.021125,0.0,4.402340749596866,4.402340749596866
2023-04-19 18:49:21.722412,158.9935744173019,157.98074109692433,0.0,0.021125,0.0,4.176917241123804,4.176917241123804
2023-04-19 18:52:21.722412,157.53699560539684,155.43785031043004,0.0,0.021125,0.0,3.956892492701331,3.956892492701331
2023-04-19 18:55:21.722412,156.09370101203564,152.9467529753859,0.0,0.021125,0.0,3.7428441023582,3.7428441023582
2023-04-19 18:58:21.722412,154.66707450032092,150.68655221458454,0.0,0.021125,0.0,3.5352750204157566,3.5352750204157566
2023-04-19 19:01:21.722412,153.26031214818912,148.74409733816077,0.0,0.021125,0.0,3.334620927089772,3.334620927089772
2023-04-19 19:04:21.722412,151.87646527207426,147.06800140677535,0.0,0.021125,0.0,3.141257112699631,3.141257112699631
2023-04-19 19:07:21.722412,150.51848363883715,145.57607770357498,0.0,0.021125,0.0,2.9555049938886837,2.9555049938886837
2023-04-19 19:10:21.722412,149.18926008531494,144.18606765798484,0.0,0.021125,0.0,2.777638403135641,2.777638403135641
2023-04-19 19:13:21.722412,147.89167794746263,142.81568728712756,0.0,0.021125,0.0,2.6078897992985905,2.6078897992985905
2023-04-19 19:16:21.722412,146.6286629684692,141.38267755007502,0.0,0.021125,0.0,2.4464565661612334,2.4464565661612334
2023-04-19 19:19:21.722412,145.40324173320744,139.80486053227153,0.0,0.021125,0.0,2.2935075969072867,2.2935075969072867
2023-04-19 19:22:21.722412,144.218609198306,138.0002038501729,0.0,0.021125,0.0,2.1491904092079075,2.1491904092079075
2023-04-19 19:25:21.722412,143.078208594045,135.8868963098417,0.0,0.021125,0.0,2.013639103722836,2.013639103722836
2023-04-19 19:28:21.722412,141.98582791086403,133.80165799961813,0.0,0.021125,0.0,1.8869835755758304,1.8869835755758304
2023-04-19 19:31:21.722412,140.9457183832369,132.39443932595555,0.0,0.021125,0.0,1.7693605225569637,1.7693605225569637
2023-04-19 19:34:21.722412,139.96274182850502,131.3619058528841,0.0,0.021125,0.0,1.6609269738815624,1.6609269738815624
2023-04-19 19:37:21.722412,139.04255521272,130.58828970854836,0.0,0.021125,0.0,1.5618772912846013,1.5618772912846013
2023-04-19 19:40:21.722412,138.19184181645366,129.95877054311183,0.0,0.021125,0.0,1.472464848440202,1.472464848440202
2023-04-19 19:43:21.722412,137.41859729190088,129.3597429277454,0.0,0.021125,0.0,1.3930297864164527,1.3930297864164527
2023-04-19 19:46:21.722412,136.73247192338528,128.67913970004628,0.0,0.021125,0.0,1.3240341132005171,1.3240341132005171
2023-04-19 19:49:21.722412,136.14514897048332,127.80679873430105,0.0,0.021125,0.0,1.266104313381744,1.266104313381744
2023-04-19 19:52:21.722412,135.67068585599958,126.63481867397999,0.0,0.021125,0.0,1.22007811860195,1.22007811860195
2023-04-19 19:55:21.722412,135.32563205307682,125.05775736897587,0.0,0.021125,0.0,1.1870435174180176,1.1870435174180176
2023-04-19 19:58:21.722412,135.12854145760403,123.00309008397446,0.0,0.021125,0.0,1.1683413671819254,1.1683413671819254
2023-04-19 20:01:21.722412,135.0982731790863,120.58358960553548,0.0,0.021125,0.0,1.1654799677734275,1.1654799677734275
2023-04-19 20:04:21.722412,135.2505036842989,118.18665371205113,0.0,0.021125,0.0,1.1799001492901304,1.1799001492901304
2023-04-19 20:07:21.722412,135.59263462588228,116.25463670000792,0.0,0.021125,0.0,1.2125732680596037,1.2125732680596037
2023-04-19 20:10:21.722412,136.1187461356567,115.2182574652459,0.0,0.021125,0.0,1.26352484528394,1.26352484528394
2023-04-19 20:13:21.722412,136.8071011136047,115.44680773163289,0.0,0.021125,0.0,1.3314700829722517,1.3314700829722517
2023-04-19 20:16:21.722412,137.6216237068313,117.01658185346088,0.0,0.021125,0.0,1.4137155472217822,1.4137155472217822
2023-04-19 20:19:21.722412,138.51660029780882,119.57554485450962,0.0,0.021125,0.0,1.5063503835686076,1.5063503835686076
2023-04-19 20:22:21.722412,139.4425828371511,122.67325395281154,0.0,0.021125,0.0,1.6046412599730968,1.6046412599730968
2023-04-19 20:25:21.722412,140.3516946715097,125.85909955461565,0.0,0.021125,0.0,1.7035119466219815,1.7035119466219815
2023-04-19 20:28:21.722412,141.2014307986813,128.70555055126275,0.0,0.021125,0.0,1.798005710033469,1.798005710033469
2023-04-19 20:31:21.722412,141.95681628428042,130.90542196377788,5.0,0.021125,0.0,1.8836630936563334,1.8836630936563334
2023-04-19 20:34:21.722412,142.5914725968515,132.33008846602547,0.0,0.521125,0.0,1.9568146755803855,1.9568146755803855
2023-04-19 20:37:21.722412,143.09504362909908,132.90207971571485,0.0,0.021125,0.0,2.015615648605505,2.015615648605505
2023-04-19 20:40:21.722412,143.49058879211353,132.57049235161014,0.0,0.021125,0.0,2.062267851987718,2.062267851987718
2023-04-19 20:43:21.722412,143.82536954022137,131.34627614213161,0.0,0.021125,0.0,2.1020700965737658,2.1020700965737658
2023-04-19 20:46:21.722412,144.14746576624108,129.44437002142809,0.0,0.021125,0.0,2.1406362817422027,2.1406362817422027
2023-04-19 20:49:21.722412,144.4935041263911,127.3646678621335,0.0,0.021125,0.0,2.182364174332057,2.182364174332057
2023-04-19 20:52:21.722412,144.8845946919305,125.6576954225275,0.0,0.021125,0.0,2.2298897068315324,2.2298897068315324
2023-04-19 20:55:21.722412,145.32571241817595,124.85793353168569,0.0,0.021125,0.0,2.283955140007223,2.283955140007223
2023-04-19 20:58:21.722412,145.80547706858044,125.41921942700232,0.0,0.021125,0.0,2.343306181814638,2.343306181814638
2023-04-19 21:01:21.722412,146.2957984369717,127.39262729551444,0.0,0.021125,0.0,2.404547868097242,2.404547868097242
2023-04-19 21:04:21.722412,146.754783805868,130.23499081271407,0.0,0.021125,0.0,2.462405545035431,2.462405545035431
2023-04-19 21:07:21.722412,147.1356872142954,133.26626392447776,0.0,0.021125,0.0,2.510805761560368,2.510805761560368
2023-04-19 21:10:21.722412,147.39763205361783,135.80864142224024,0.0,0.021125,0.0,2.544291375574975,2.544291375574975
2023-04-19 21:13:21.722412,147.51210203481327,137.25484030657674,0.0,0.021125,0.0,2.558975766205538,2.558975766205538
2023-04-19 21:16:21.722412,147.46416901925136,137.3716591566715,0.0,0.021125,0.0,2.5528230650254917,2.5528230650254917
2023-04-19 21:19:21.722412,147.25057225563617,136.47935204774308,0.0,0.021125,0.0,2.5254719434086015,2.5254719434086015
2023-04-19 21:22:21.722412,146.87671279621674,135.0280993944652,0.0,0.021125,0.0,2.477860828298604,2.477860828298604
2023-04-19 21:25:21.722412,146.3537117172902,133.47477492636128,0.0,0.021125,0.0,2.411820029735143,2.411820029735143
2023-04-19 21:28:21.722412,145.6959900551805,132.24794589205987,0.0,0.021125,0.0,2.3297116322232805,2.3297116322232805
2023-04-19 21:31:21.722412,144.9194640547833,131.58390401606147,0.0,0.021125,0.0,2.2341457420119504,2.2341457420119504
2023-04-19 21:34:21.722412,144.04029331709768,131.42805805673171,0.0,0.021125,0.0,2.127774500414522,2.127774500414522
2023-04-19 21:37:21.722412,143.07407021598294,131.66072059386897,0.0,0.021125,0.0,2.0131533441349294,2.0131533441349294
2023-04-19 21:40:21.722412,142.03533763605896,132.161303475797,0.0,0.021125,0.0,1.892655346328993,1.892655346328993
2023-04-19 21:43:21.722412,140.93733882772682,132.80799387819866,0.0,0.021125,0.0,1.7684248672150042,1.7684248672150042
2023-04-19 21:46:21.722412,139.79192414475347,133.4776115126867,0.0,0.021125,0.0,1.642358802537832,1.642358802537832
2023-04-19 21:49:21.722412,138.60955886585447,134.04558478936448,0.0,0.021125,0.0,1.5161062052502046,1.5161062052502046
2023-04-19 21:52:21.722412,137.39939228843386,134.38600093093095,0.0,0.021125,0.0,1.3910793900664982,1.3910793900664982
2023-04-19 21:55:21.722412,136.16936060678057,134.37169858203762,0.0,0.021125,0.0,1.2684715879092923,1.2684715879092923
2023-04-19 21:58:21.722412,134.92630519889207,132.8322709926993,0.0,0.021125,0.0,1.1492777533708043,1.1492777533708043
2023-04-19 22:01:21.722412,133.67609447937693,129.46401310640422,0.0,0.021125,0.0,1.0343162800731809,1.0343162800731809
2023-04-19 22:04:21.722412,132.42374204269726,127.8675174038623,0.0,0.021125,0.0,0.9242502122715025,0.9242502122715025
2023-04-19 22:07:21.722412,131.173516938326,127.64523201248684,0.0,0.021125,0.0,0.8196071257639119,0.8196071257639119
2023-04-19 22:10:21.722412,129.92904399479994,128.39892777570677,0.0,0.021125,0.0,0.7207972491185854,0.7207972491185854
2023-04-19 22:13:21.722412,128.69339345131777,129.72979147240346,0.0,0.021125,0.0,0.6281296581405592,0.6281296581405592
2023-04-19 22:16:21.722412,127.46915998999174,131.23850837628626,0.0,0.021125,0.0,0.5418265418555283,0.5418265418555283
2023-04-19 22:19:21.722412,126.25853175212993,132.52533458754598,0.0,0.021125,0.0,0.46203563671900066,0.46203563671900066
2023-04-19 22:22:21.722412,125.06335018338861,133.1901599026812,0.0,0.021125,0.0,0.3888409789292741,0.3888409789292741
2023-04-19 22:25:21.722412,123.88516166574573,132.83256214805027,0.0,0.021125,0.0,0.32227214812376526,0.32227214812376526
2023-04-19 22:28:21.722412,122.72526191433992,131.1108848311016,0.0,0.021125,0.0,0.2623121802262687,0.2623121802262687
2023-04-19 22:31:21.722412,121.58473408179523,128.03743170355597,26.666666666666668,0.021125,0.0,0.208904320253057,0.208904320253057
2023-04-19 22:34:21.722412,120.4779618803266,124.1655381131817,0.0,2.6877916666666666,0.0,0.16248961739066178,0.16248961739066178
2023-04-19 22:37:21.722412,119.49824448835409,120.2155221971656,0.0,0.021125,0.0,0.1259725421804465,0.1259725421804465
2023-04-19 22:40:21.722412,118.75586729393359,116.96025176482253,0.0,0.021125,0.0,0.10122794888132816,0.10122794888132816
2023-04-19 22:43:21.722412,118.34828351891525,115.09557219717881,0.0,0.021125,0.0,0.08873465420645882,0.08873465420645882
2023-04-19 22:46:21.722412,118.38673095293171,114.9318590896344,0.0,0.021125,0.0,0.08987976883812604,0.08987976883812604
2023-04-19 22:49:21.722412,119.00135781577666,116.2115649096749,0.0,0.021125,0.0,0.1091278706974469,0.1091278706974469
2023-04-19 22:52:21.722412,120.33286020429671,118.56035928254212,0.0,0.021125,0.0,0.1568076962597707,0.1568076962597707
2023-04-19 22:55:21.722412,122.49932775427042,121.5939486283788,0.0,0.021125,0.0,0.2512901194914059,0.2512901194914059
2023-04-19 22:58:21.722412,125.55285668202836,124.91828080703246,0.0,0.021125,0.0,0.41813846971493934,0.41813846971493934
2023-04-19 23:01:21.722412,129.4577686667833,128.30760163293178,0.0,0.021125,0.0,0.6848055168952583,0.6848055168952583
2023-04-19 23:04:21.722412,134.0848852391408,131.8189207731892,0.0,0.021125,0.0,1.0713544737241245,1.0713544737241245
2023-04-19 23:07:21.722412,139.22329956961323,135.50623623771122,0.0,0.021125,0.0,1.5811427447791373,1.5811427447791373
2023-04-19 23:10:21.722412,144.61547925909667,139.36414341667262,0.0,0.021125,0.0,2.1971452531957123,2.1971452531957123
2023-04-19 23:13:21.722412,150.0044536602963,143.35726333046665,0.0,0.021125,0.0,2.8862513684777094,2.8862513684777094
2023-04-19 23:16:21.722412,155.17120721144096,147.3903474431845,0.0,0.021125,0.0,3.6081614719311483,3.6081614719311483
2023-04-19 23:19:21.722412,159.95190047932243,151.28961592991698,0.0,0.021125,0.0,4.323812465360243,4.323812465360243
2023-04-19 23:22:21.722412,164.23868145074354,154.9090112527902,0.0,0.021125,0.0,5.000668108672741,5.000668108672741
2023-04-19 23:25:21.722412,167.97249688784515,158.15391217037393,0.0,0.021125,0.0,5.61490479307858,5.61490479307858
2023-04-19 23:28:21.722412,171.13238580794604,160.9716989938847,0.0,0.021125,0.0,6.151307927310273,6.151307927310273
2023-04-19 23:31:21.722412,173.72478623957832,163.34190908231932,0.0,0.021125,0.0,6.601989090654994,6.601989090654994
2023-04-19 23:34:21.722412,175.77448123424932,165.26720025758337,0.0,0.021125,0.0,6.964729727021197,6.964729727021197
2023-04-19 23:37:21.722412,177.31752680196885,166.76418985176898,0.0,0.021125,0.0,7.241380919794929,7.241380919794929
2023-04-19 23:40:21.722412,178.39602957388448,167.85721712870182,0.0,0.021125,0.0,7.436508411480519,7.436508411480519
2023-04-19 23:43:21.722412,179.0544657321413,168.57684443043837,0.0,0.021125,0.0,7.556332777450399,7.556332777450399
2023-04-19 23:46:21.722412,179.33720254479744,168.97040878044567,0.0,0.021125,0.0,7.607946083165858,7.607946083165858
2023-04-19 23:49:21.722412,179.2869170381674,169.1082037351288,0.0,0.021125,0.0,7.598759535592445,7.598759535592445
